Ay,Dolar,Euro,Altın,Petrol,Beton,Demir,Fiyat,Son Güncelleme Tarihi,Konut Tipi,Mahalle, Net M2,Oda , Salon Sayısı,Bulunduğu Kat,Bina Yaşı,Isınma Tipi,Eşya Durumu,Banyo Sayısı,Cephe,Kira Getirisi,Kullanım Durumu,Aidat,Yakıt Tipi
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.000.000 TL,2024-02-21,Müstakil Ev,Umurlu,100.0,3.0,1.0,1. Kat,5 Yaşında,Güneş Enerjisi,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Mülk Sahibi,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.400.000 TL,2024-02-23,Daire,Yedi Eylül,125.0,3.0,1.0,Kot 2,37 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu",10.000 TL,Mülk Sahibi,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.150.000 TL,2024-02-23,Daire,Orta,50.0,1.0,1.0,4. Kat,6 Yaşında,Klima,Eşyalı,1,Güney,,Kiracılı,50 TL,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.695.000 TL,2024-02-23,Daire,Kemer,70.0,2.0,1.0,Giriş Katı,Sıfır Bina,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu",8.500 TL,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,5.200.000 TL,2024-02-24,Daire,Adnan Menderes,340.0,5.0,1.0,3. Kat,4 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Güney, Doğu, Batı",30.000 TL,Mülk Sahibi,1 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.600.000 TL,2024-02-21,Daire,Girne,140.0,3.0,1.0,En Üst Kat,15 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.350.000 TL,2024-02-24,Daire,Adnan Menderes,65.0,2.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı,1,"Kuzey, Güney, Doğu, Batı",13.000 TL,Boş,10 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.395.000 TL,2024-02-20,Daire,Mimar Sinan,150.0,3.0,1.0,Ara Kat,10 Yaşında,Merkezi (Pay Ölçer),Eşyalı Değil,2,"Kuzey, Batı",10.000 TL,Kiracılı,450 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.150.000 TL,2024-02-23,Daire,Cumhuriyet,90.0,2.0,1.0,2. Kat,22 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.550.000 TL,2024-02-22,Daire,Mimar Sinan,85.0,2.0,1.0,2. Kat,3 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Mülk Sahibi,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.800.000 TL,2024-02-22,Daire,Yedi Eylül,150.0,4.0,1.0,1. Kat,18 Yaşında,Belirtilmemiş,Eşyalı Değil,1,"Kuzey, Batı",,,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.600.000 TL,2024-02-23,Daire,Hasanefendi - Ramazan Paşa,45.0,1.0,1.0,1. Kat,1 Yaşında,Kombi,Eşyalı,1,Doğu,5.000 TL,Kiracılı,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.800.000 TL,2024-02-19,Daire,Efeler,120.0,3.0,1.0,Kot 1,25 Yaşında,Kombi,Eşyalı Değil,1,Güney,15.000 TL,Boş,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.650.000 TL,2024-02-21,Daire,Girne,100.0,3.0,1.0,3. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Kiracılı,75 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.450.000 TL,2024-02-26,Daire,Zafer,95.0,2.0,1.0,3. Kat,28 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",5.000 TL,Boş,50 TL,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.000.000 TL,2024-02-22,Daire,Meşrutiyet,105.0,3.0,1.0,Yüksek Giriş,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.850.000 TL,2024-02-23,Daire,Meşrutiyet,120.0,3.0,1.0,3. Kat,35 Yaşında,Isıtma Yok,Eşyalı Değil,1,,,Boş,30 TL,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.150.000 TL,2024-02-22,Daire,Mimar Sinan,102.0,2.0,1.0,Yüksek Giriş,8 Yaşında,Kombi,Eşyalı Değil,1,Doğu,15.000 TL,Kiracılı,50 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.750.000 TL,2024-02-24,Daire,Güzelhisar,90.0,2.0,1.0,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.350.000 TL,2024-02-23,Daire,Mimar Sinan,120.0,3.0,1.0,4. Kat,22 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",10.000 TL,Kiracılı,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.675.000 TL,2024-02-21,Daire,Efeler,65.0,2.0,1.0,1. Kat,8 Yaşında,Merkezi,Eşyalı Değil,1,,12.000 TL,Boş,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.250.000 TL,2024-02-22,Daire,Cumhuriyet,80.0,2.0,1.0,Ara Kat,7 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.300.000 TL,2024-02-20,Daire,Orta,48.0,1.0,1.0,4. Kat,5 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",8.500 TL,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.750.000 TL,2024-02-20,Daire,Girne,175.0,4.0,1.0,En Üst Kat,3 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Doğu",,Kiracılı,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.000.000 TL,2024-02-19,Daire,Ata,100.0,2.0,1.0,1. Kat,7 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",13.000 TL,Belirtilmemiş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.700.000 TL,2024-02-21,Daire,Orta,55.0,2.0,0.0,4. Kat,4 Yaşında,Kombi,Eşyalı Değil,1,Güney,12.000 TL,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,5.000.000 TL,2024-02-21,Daire,Güzelhisar,160.0,3.0,1.0,En Üst Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,,,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.650.000 TL,2024-02-20,Daire,Mimar Sinan,150.0,3.0,1.0,7. Kat,15 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",20.000 TL,Boş,250 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.700.000 TL,2024-02-23,Daire,Zeybek,84.0,2.0,1.0,5. Kat,15 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu",,Kiracılı,250 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,5.400.000 TL,2024-02-25,Villa,Yılmazköy,210.0,5.0,1.0,Bahçe Katı,Sıfır Bina,Isı Pompası,Eşyalı Değil,2,,,Boş,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.250.000 TL,2024-02-24,Daire,Güzelhisar,80.0,2.0,1.0,Ara Kat,40 Yaşında,Klima,Eşyalı,1,Batı,,Kiracılı,,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.750.000 TL,2024-02-20,Daire,Kurtuluş,80.0,2.0,1.0,1. Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Doğu, Batı",7.000 TL,Boş,1 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.000.000 TL,2024-02-22,Daire,Ata,170.0,3.0,1.0,En Üst Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Kuzey, Güney",,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.125.000 TL,2024-02-22,Daire,Kurtuluş,120.0,3.0,1.0,1. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Belirtilmemiş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.749.000 TL,2024-02-22,Daire,Mesudiye,120.0,3.0,1.0,1. Kat,35 Yaşında,Kombi,Eşyalı Değil,1,"Güney, Doğu, Batı",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,12.500.000 TL,2024-02-25,Villa,Kardeşköy,175.0,4.0,1.0,Bahçe Katı,Sıfır Bina,Kombi,Eşyalı Değil,4,"Kuzey, Güney, Doğu",,Boş,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,18.000.000 TL,2024-02-22,Villa,Zafer,555.0,5.0,2.0,Bahçe Katı,Sıfır Bina,Kombi,Eşyalı Değil,6,"Kuzey, Güney, Doğu, Batı",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.900.000 TL,2024-02-21,Daire,Efeler,120.0,3.0,1.0,1. Kat,30 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.900.000 TL,2024-02-22,Daire,Ata,138.0,3.0,1.0,6. Kat,7 Yaşında,Merkezi (Pay Ölçer),Eşyalı Değil,2,,,Mülk Sahibi,900 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.500.000 TL,2024-02-23,Daire,Kurtuluş,29.0,1.0,1.0,5. Kat,2 Yaşında,Kombi,Eşyalı Değil,1,,,Kiracılı,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.550.000 TL,2024-02-23,Müstakil Ev,Mesudiye,80.0,2.0,1.0,5. Kat,35 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",5.000 TL,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.750.000 TL,2024-02-24,Daire,Kurtuluş,60.0,2.0,1.0,En Üst Kat,4 Yaşında,Kombi,Eşyalı,1,"Doğu, Batı",12.000 TL,,200 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.800.000 TL,2024-02-21,Daire,Mimar Sinan,110.0,3.0,1.0,Yüksek Giriş,25 Yaşında,Kombi,Eşyalı Değil,1,Kuzey,,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.200.000 TL,2024-02-23,Daire,Efeler,140.0,3.0,1.0,3. Kat,10 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",,Kiracılı,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.450.000 TL,2024-02-24,Daire,Efeler,85.0,2.0,1.0,Yüksek Giriş,1 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.800.000 TL,2024-02-19,Daire,Ata,140.0,3.0,1.0,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Batı",16.000 TL,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.350.000 TL,2024-02-25,Daire,Efeler,90.0,2.0,1.0,Giriş Katı,5 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",13.000 TL,Boş,90 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.800.000 TL,2024-02-15,Daire,Umurlu,170.0,3.0,1.0,2. Kat,7 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",10.000 TL,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,8.000.000 TL,2024-02-13,Daire,Adnan Menderes,205.0,4.0,1.0,8. Kat,10 Yaşında,Kombi,Eşyalı Değil,2,,,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,6.250.000 TL,2024-02-09,Daire,Adnan Menderes,155.0,3.0,1.0,7. Kat,5 Yaşında,Yerden Isıtma,Eşyalı Değil,2,"Kuzey, Güney, Batı",,Kiracılı,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.300.000 TL,2024-02-26,Daire,Orta,40.0,1.0,1.0,Ara Kat,10 Yaşında,Klima,Eşyalı,1,Güney,6.000 TL,Kiracılı,200 TL,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.585.000 TL,2024-02-05,Daire,Cuma,55.0,1.0,1.0,1. Kat,8 Yaşında,Klima,Eşyalı,1,Güney,10.000 TL,Boş,400 TL,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,10.500.000 TL,2024-02-01,Villa,Mimar Sinan,180.0,5.0,1.0,1. Kat,12 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Batı",20.000 TL,Boş,1 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.100.000 TL,2024-02-18,Daire,Kurtuluş,130.0,3.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Güney, Doğu, Batı",,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.000.000 TL,2024-01-30,Daire,Zafer,125.0,3.0,1.0,Ara Kat,25 Yaşında,Kombi,Eşyalı Değil,1,"Güney, Doğu",,Boş,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.850.000 TL,2024-02-02,Daire,Kurtuluş,120.0,2.0,1.0,2. Kat,25 Yaşında,Klima,Eşyalı Değil,1,"Kuzey, Güney",8.000 TL,Boş,50 TL,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.650.000 TL,2024-02-02,Daire,Mesudiye,50.0,1.0,1.0,5. Kat,8 Yaşında,Kombi,Eşyalı,1,"Kuzey, Güney",8.000 TL,Kiracılı,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,5.500.000 TL,2024-02-05,Daire,Mimar Sinan,175.0,3.0,1.0,Ara Kat,10 Yaşında,Merkezi,Eşyalı Değil,2,"Kuzey, Güney, Batı",9.000 TL,Kiracılı,700 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.550.000 TL,2024-02-24,Bina,Osman Yozgatlı,180.0,5.0,2.0,Ara Kat,35 Yaşında,Soba,Eşyalı Değil,2,"Kuzey, Güney, Doğu, Batı",15.000 TL,Kiracılı,1 TL,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.750.000 TL,2024-02-06,Daire,Fatih,240.0,4.0,1.0,4. Kat,Sıfır Bina,Kombi,Eşyalı Değil,4,"Kuzey, Batı",,Boş,100 TL,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.725.000 TL,2024-02-23,Daire,Orta,70.0,2.0,1.0,En Üst Kat,6 Yaşında,Klima,Eşyalı,1,Doğu,12.000 TL,Kiracılı,100 TL,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.000.000 TL,2024-01-31,Daire,Umurlu,100.0,2.0,1.0,Ara Kat,Sıfır Bina,Isıtma Yok,Eşyalı Değil,1,"Doğu, Batı",,Boş,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.700.000 TL,2024-01-29,Daire,Umurlu,110.0,3.0,1.0,Yüksek Giriş,25 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu",10.000 TL,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,7.250.000 TL,2024-02-22,Villa,Yılmazköy,210.0,5.0,1.0,Yüksek Giriş,Sıfır Bina,Yerden Isıtma,Eşyalı Değil,2,"Kuzey, Güney, Doğu",,Boş,,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.700.000 TL,2024-02-21,Daire,Hasanefendi - Ramazan Paşa,180.0,4.0,1.0,5. Kat,26 Yaşında,Merkezi,Eşyalı Değil,1,"Güney, Batı",,Boş,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.500.000 TL,2024-02-20,Daire,Meşrutiyet,95.0,2.0,1.0,Yüksek Giriş,25 Yaşında,Klima,Eşyalı,1,"Doğu, Batı",,Boş,,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.200.000 TL,2024-02-19,Daire,Ata,132.0,3.0,1.0,Ara Kat,Sıfır Bina,Kombi,Eşyalı Değil,2,"Güney, Doğu, Batı",10.000 TL,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.550.000 TL,2024-02-21,Daire,Meşrutiyet,65.0,2.0,1.0,Yüksek Giriş,15 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",5.000 TL,Kiracılı,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.100.000 TL,2024-02-16,Daire,Adnan Menderes,65.0,2.0,0.0,3. Kat,5 Yaşında,Kombi,Eşyalı Değil,1,"Güney, Doğu",,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.300.000 TL,2024-02-19,Daire,Güzelhisar,125.0,3.0,1.0,5. Kat,25 Yaşında,Merkezi (Pay Ölçer),Eşyalı Değil,1,"Doğu, Batı",,Kiracılı,400 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.200.000 TL,2024-02-10,Daire,Efeler,130.0,3.0,1.0,3. Kat,14 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Doğu",20.000 TL,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.550.000 TL,2024-02-10,Daire,Yedi Eylül,145.0,3.0,1.0,2. Kat,21 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney",,Mülk Sahibi,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.900.000 TL,2024-02-22,Daire,Efeler,90.0,2.0,1.0,1. Kat,8 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Doğu",10.000 TL,Kiracılı,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.100.000 TL,2024-02-02,Daire,Zafer,190.0,4.0,1.0,3. Kat,15 Yaşında,Kombi,Eşyalı,1,"Doğu, Batı",8.000 TL,Mülk Sahibi,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.350.000 TL,2024-02-05,Daire,Orta,45.0,1.0,1.0,4. Kat,8 Yaşında,Kombi,Eşyalı Değil,1,Batı,7.000 TL,Boş,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.300.000 TL,2024-02-26,Müstakil Ev,Hasanefendi - Ramazan Paşa,90.0,3.0,1.0,4. Kat,50 Yaşında,Isıtma Yok,Eşyalı Değil,1,"Doğu, Batı",6.000 TL,Boş,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,675.000 TL,2024-02-20,Müstakil Ev,Efeler,100.0,2.0,1.0,4. Kat,30 Yaşında,Soba,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",,Boş,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.250.000 TL,2024-02-19,Daire,Girne,125.0,3.0,1.0,3. Kat,18 Yaşında,Merkezi (Pay Ölçer),Eşyalı Değil,2,Güney,,Mülk Sahibi,600 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.200.000 TL,2024-02-22,Daire,Ata,85.0,2.0,1.0,2. Kat,6 Yaşında,Kombi,Eşyalı Değil,1,"Güney, Batı",,Kiracılı,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.800.000 TL,2024-01-30,Daire,Güzelhisar,95.0,2.0,1.0,Ara Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,"Doğu, Batı",15.000 TL,Boş,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.850.000 TL,2024-02-20,Daire,Cumhuriyet,105.0,2.0,1.0,3. Kat,25 Yaşında,Kombi,Eşyalı Değil,1,,,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,19.500.000 TL,2024-02-09,Villa,Işıklı,300.0,5.0,1.0,Bahçe Katı,Sıfır Bina,Kombi,Eşyalı Değil,4,"Kuzey, Batı",,Boş,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.800.000 TL,2024-02-14,Daire,Umurlu,170.0,3.0,1.0,Ara Kat,5 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Batı",,Belirtilmemiş,200 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.900.000 TL,2024-02-26,Daire,Zeybek,135.0,3.0,1.0,3. Kat,8 Yaşında,Kombi,Eşyalı Değil,2,"Güney, Batı",20.000 TL,Kiracılı,200 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,7.500.000 TL,2024-02-04,Residence,Adnan Menderes,250.0,3.0,1.0,2. Kat,5 Yaşında,Merkezi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",15.000 TL,Mülk Sahibi,1.150 TL,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.400.000 TL,2024-02-07,Köy Evi,Kardeşköy,155.0,2.0,1.0,2. Kat,Sıfır Bina,Klima,Eşyalı Değil,2,"Kuzey, Güney, Doğu, Batı",6.000 TL,Boş,,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.900.000 TL,2024-02-26,Daire,Fatih,270.0,5.0,1.0,4. Kat,7 Yaşında,Kombi,Eşyalı Değil,2,,,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.290.000 TL,2024-02-05,Daire,Cumhuriyet,125.0,3.0,1.0,1. Kat,16 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Batı",,Kiracılı,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,5.400.000 TL,2024-02-23,Villa,Yılmazköy,210.0,5.0,1.0,Bahçe Katı,Sıfır Bina,Isı Pompası,Eşyalı Değil,2,"Kuzey, Güney, Doğu, Batı",,Boş,,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,6.500.000 TL,2024-01-28,Daire,Fatih,170.0,3.0,1.0,2. Kat,Sıfır Bina,Merkezi,Eşyalı Değil,2,,,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.700.000 TL,2024-02-06,Daire,Meşrutiyet,105.0,2.0,1.0,4. Kat,10 Yaşında,Kombi,Eşyalı Değil,1,"Doğu, Batı",7.000 TL,Kiracılı,100 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.350.000 TL,2024-02-24,Daire,Zafer,70.0,2.0,1.0,Giriş Katı,30 Yaşında,Klima,Eşyalı,1,,,Boş,,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.320.000 TL,2024-02-18,Daire,Orta,40.0,1.0,1.0,3. Kat,4 Yaşında,Kombi,Eşyalı Değil,1,Güney,6.000 TL,Boş,75 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.200.000 TL,2024-02-24,Daire,Zeybek,125.0,3.0,1.0,Ara Kat,12 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Batı",,Kiracılı,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.350.000 TL,2024-02-10,Daire,Ata,140.0,4.0,1.0,2. Kat,7 Yaşında,Merkezi (Pay Ölçer),Eşyalı Değil,2,"Kuzey, Güney, Doğu",,Kiracılı,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.450.000 TL,2024-02-21,Daire,Güzelhisar,135.0,3.0,1.0,1. Kat,40 Yaşında,Kombi,Eşyalı Değil,2,Batı,,Belirtilmemiş,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.750.000 TL,2024-02-22,Daire,Güzelhisar,165.0,4.0,1.0,Ara Kat,12 Yaşında,Kombi,Eşyalı Değil,3,"Kuzey, Güney",20.000 TL,Boş,150 TL,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.550.000 TL,2024-02-09,Daire,Ata,118.0,2.0,1.0,5. Kat,5 Yaşında,Merkezi (Pay Ölçer),Eşyalı Değil,2,"Güney, Batı",,Kiracılı,900 TL,
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,2.250.000 TL,2024-02-19,Daire,Zafer,70.0,2.0,1.0,2. Kat,Sıfır Bina,Kombi,Eşyalı Değil,1,Güney,,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.500.000 TL,2024-02-06,Müstakil Ev,Orta,85.0,2.0,1.0,2. Kat,25 Yaşında,Klima,Eşyalı Değil,1,"Kuzey, Güney",12.000 TL,Boş,100 TL,Elektrik
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.200.000 TL,2024-02-03,Daire,Adnan Menderes,120.0,3.0,1.0,1. Kat,30 Yaşında,Merkezi,Eşyalı Değil,1,"Kuzey, Doğu, Batı",,Mülk Sahibi,,Kömür-Odun
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,4.150.000 TL,2024-02-02,Daire,Yedi Eylül,160.0,4.0,1.0,4. Kat,10 Yaşında,Kombi,Eşyalı Değil,2,"Kuzey, Doğu, Batı",,Mülk Sahibi,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,1.200.000 TL,2024-02-22,Daire,Orta,50.0,2.0,1.0,4. Kat,5 Yaşında,Klima,Eşyalı,1,"Doğu, Batı",,,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.650.000 TL,2024-02-24,Daire,Cumhuriyet,130.0,3.0,1.0,1. Kat,12 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu",,Boş,,Doğalgaz
3,31.1231,33.7927,2033.63,80.58,2100,23638.43,3.500.000 TL,2024-01-29,Daire,Güzelhisar,170.0,4.0,1.0,3. Kat,40 Yaşında,Kombi,Eşyalı Değil,1,"Kuzey, Güney, Doğu, Batı",15.000 TL,Boş,100 TL,Doğalgaz
